Id,Divorce Date,Divorce Type,DOB Male,Age Male,Income Male,Marriage Date,Education Male,Marriage Year,Number Children,Zodiac_Sign,Income Category,Divorce Month
1104,2002-12-23,Voluntary,1956-12-24,45.0,1500.0,1985-12-23,High School,17.0,2.0,Capricorn,Poor,12
1105,2003-12-23,Voluntary,1952-06-22,51.0,1000.0,1971-03-16,High School,32.0,3.0,Cancer,Poor,12
1106,2003-12-23,Voluntary,1966-12-16,37.0,3000.0,1987-09-26,Associates,16.0,3.0,Sagittarius,Poor,12
1107,2003-12-23,Voluntary,1969-10-26,34.0,6000.0,1990-07-14,Bachelors,13.0,2.0,Scorpio,Poor,12
1108,2008-12-23,Necessary,1975-08-06,33.0,4000.0,2001-05-09,Bachelors,6.0,2.0,Leo,Poor,12
1109,2008-12-23,Necessary,1969-08-11,39.0,20000.0,1999-02-27,Bachelors,7.0,1.0,Leo,Wealthy,12
1110,2007-01-24,Necessary,1949-10-23,57.0,6700.0,1974-08-05,Bachelors,28.0,2.0,Scorpio,Poor,01
1111,2008-01-24,Necessary,1968-06-15,39.0,1500.0,1991-09-09,High School,13.0,3.0,Gemini,Poor,01
1112,2008-01-24,Necessary,1967-05-30,40.0,4000.0,1985-12-07,Associates,18.0,1.0,Gemini,Poor,01
1113,2011-01-24,Necessary,1960-10-20,50.0,9800.0,1992-12-19,Bachelors,16.0,1.0,Libra,Poor,01
1114,2004-03-24,Voluntary,1977-08-29,26.0,8000.0,2000-06-01,Bachelors,3.0,1.0,Virgo,Poor,03
1115,2004-03-24,Voluntary,1983-11-01,20.0,1500.0,2002-04-19,Associates,1.0,1.0,Scorpio,Poor,03
1116,2014-03-24,Necessary,1973-07-14,40.0,10000.0,1997-08-26,Bachelors,15.0,2.0,Cancer,Lower-middle Class,03
1117,2001-04-24,Voluntary,1976-03-31,25.0,600.0,1997-08-07,High School,3.0,1.0,Aries,Poor,04
1118,2012-04-24,Necessary,1978-10-01,33.0,22000.0,2000-05-19,Associates,11.0,2.0,Libra,Wealthy,04
1119,2010-05-24,Necessary,1974-01-01,36.0,5000.0,1999-07-23,Bachelors,10.0,2.0,Capricorn,Poor,05
1120,2013-05-24,Necessary,1978-09-07,34.0,5800.0,2002-11-29,Bachelors,10.0,2.0,Virgo,Poor,05
1121,2002-06-24,Voluntary,1970-06-27,31.0,11000.0,1993-12-16,Bachelors,8.0,3.0,Cancer,Lower-middle Class,06
1122,2003-06-24,Voluntary,1949-12-07,53.0,45000.0,1978-04-21,Bachelors,25.0,2.0,Sagittarius,Wealthy,06
1123,2003-06-24,Voluntary,1956-09-15,46.0,16000.0,1977-12-22,Bachelors,25.0,2.0,Virgo,Upper-middle Class,06
1124,2005-06-24,Necessary,1977-04-22,28.0,7000.0,1998-06-01,Bachelors,7.0,1.0,Taurus,Poor,06
1125,2008-06-24,Necessary,1963-01-07,45.0,5000.0,1990-06-22,Associates,18.0,2.0,Capricorn,Poor,06
1126,2008-06-24,Necessary,1957-02-02,51.0,10000.0,1992-11-14,Associates,15.0,1.0,Aquarius,Lower-middle Class,06
1127,2009-06-24,Necessary,1967-01-07,42.0,4500.0,2002-12-09,Bachelors,4.0,2.0,Capricorn,Poor,06
1128,2010-06-24,Necessary,1965-01-27,45.0,10000.0,1990-04-26,Bachelors,20.0,2.0,Aquarius,Lower-middle Class,06
1129,2010-06-24,Necessary,1979-09-05,30.0,10000.0,2004-05-29,Bachelors,5.0,1.0,Virgo,Lower-middle Class,06
1130,2011-06-24,Necessary,1974-09-16,36.0,6000.0,2002-07-05,Bachelors,10.0,2.0,Virgo,Poor,06
1131,2006-07-24,Necessary,1970-11-23,35.0,4000.0,1989-12-01,Associates,16.0,1.0,Sagittarius,Poor,07
1132,2008-07-24,Necessary,1975-09-11,32.0,3000.0,2007-07-10,Associates,1.0,1.0,Virgo,Poor,07
1133,2013-07-24,Necessary,1987-08-06,25.0,4800.0,2007-10-23,High School,3.0,2.0,Leo,Poor,07
1134,2001-08-24,Voluntary,1962-09-27,38.0,4300.0,1988-10-13,Bachelors,12.0,1.0,Libra,Poor,08
1135,2004-08-24,Voluntary,1968-01-04,36.0,4000.0,1999-02-27,Bachelors,5.0,1.0,Capricorn,Poor,08
1136,2002-09-24,Voluntary,1955-09-18,47.0,8000.0,1977-02-12,Bachelors,25.0,5.0,Virgo,Poor,09
1137,2003-09-24,Voluntary,1972-07-23,31.0,10000.0,1995-10-10,Bachelors,7.0,1.0,Leo,Lower-middle Class,09
1138,2007-09-24,Necessary,1985-02-14,22.0,1500.0,2003-06-09,High School,6.0,1.0,Aquarius,Poor,09
1139,2009-09-24,Necessary,1969-08-14,40.0,4000.0,1992-10-17,Associates,14.0,3.0,Leo,Poor,09
1140,2010-09-24,Necessary,1967-02-25,43.0,10000.0,1990-03-22,Bachelors,20.0,1.0,Pisces,Lower-middle Class,09
1141,2013-09-24,Voluntary,1950-02-03,63.0,10000.0,1986-04-09,Bachelors,27.0,1.0,Aquarius,Lower-middle Class,09
1142,2006-10-24,Necessary,1967-09-08,39.0,10000.0,1996-12-20,Bachelors,10.0,1.0,Virgo,Lower-middle Class,10
1143,2008-10-24,Necessary,1980-10-18,28.0,3000.0,2002-01-23,Bachelors,3.0,1.0,Libra,Poor,10
1144,2008-11-24,Voluntary,1966-01-23,42.0,6000.0,1985-12-13,Associates,22.0,2.0,Aquarius,Poor,11
1145,2010-11-24,Necessary,1977-05-02,33.0,9000.0,1999-11-13,High School,10.0,2.0,Taurus,Poor,11
1146,2011-11-24,Necessary,1981-05-22,30.0,4800.0,2004-11-15,High School,6.0,2.0,Gemini,Poor,11
1147,2014-11-24,Voluntary,1969-01-08,45.0,6000.0,1987-12-02,High School,27.0,2.0,Capricorn,Poor,11
1148,2007-01-25,Necessary,1959-12-22,47.0,8000.0,1983-12-06,Bachelors,23.0,1.0,Capricorn,Poor,01
1149,2012-01-25,Necessary,1973-01-17,39.0,8400.0,1998-02-18,Bachelors,11.0,3.0,Capricorn,Poor,01
1150,2013-01-25,Necessary,1962-11-22,50.0,13000.0,2000-01-20,Bachelors,13.0,1.0,Sagittarius,Lower-middle Class,01
1151,2003-02-25,Voluntary,1972-08-19,30.0,6000.0,1998-11-28,Bachelors,4.0,1.0,Leo,Poor,02
1152,2005-02-25,Voluntary,1960-06-22,44.0,15000.0,1981-08-07,Bachelors,23.0,3.0,Cancer,Upper-middle Class,02
1153,2008-02-25,Necessary,1977-10-30,30.0,3500.0,2004-11-15,High School,4.0,1.0,Scorpio,Poor,02
1154,2011-02-25,Necessary,1953-10-04,57.0,25000.0,1976-04-10,Bachelors,25.0,3.0,Libra,Wealthy,02
1155,2011-02-25,Necessary,1972-07-06,38.0,7800.0,1999-07-30,Bachelors,10.0,1.0,Cancer,Poor,02
1156,2002-03-25,Voluntary,1945-10-27,56.0,10000.0,1972-07-14,Bachelors,29.0,2.0,Scorpio,Lower-middle Class,03
1157,2008-03-25,Necessary,1956-11-10,51.0,6500.0,1998-12-19,Bachelors,9.0,1.0,Scorpio,Poor,03
1158,2009-03-25,Necessary,1964-08-18,44.0,4000.0,1982-05-22,Associates,16.0,3.0,Leo,Poor,03
1159,2009-03-25,Necessary,1963-05-23,45.0,4000.0,1984-12-22,Bachelors,15.0,4.0,Gemini,Poor,03
1160,2011-03-25,Necessary,1945-04-18,65.0,6000.0,1969-01-25,Bachelors,41.0,2.0,Aries,Poor,03
1161,2013-03-25,Voluntary,1960-11-14,52.0,3000.0,1995-11-10,High School,18.0,3.0,Scorpio,Poor,03
1162,2002-04-25,Voluntary,1954-01-08,48.0,3500.0,1976-01-31,Elementary,26.0,3.0,Capricorn,Poor,04
1163,2006-04-25,Necessary,1974-09-17,31.0,7000.0,2000-09-21,High School,4.0,1.0,Virgo,Poor,04
1164,2007-05-25,Necessary,1951-11-11,55.0,12000.0,1989-08-18,Bachelors,18.0,2.0,Scorpio,Lower-middle Class,05
1165,2001-06-25,Voluntary,1966-01-31,35.0,20000.0,1989-07-29,Bachelors,12.0,1.0,Aquarius,Wealthy,06
1166,2001-06-25,Voluntary,1948-04-10,53.0,4000.0,1975-04-04,Bachelors,26.0,2.0,Aries,Poor,06
1167,2007-06-25,Necessary,1967-11-25,39.0,5000.0,2000-02-08,Bachelors,7.0,1.0,Sagittarius,Poor,06
1168,2008-06-25,Necessary,1976-08-10,31.0,10900.0,2002-12-19,Bachelors,1.0,1.0,Leo,Lower-middle Class,06
1169,2009-06-25,Necessary,1969-02-26,40.0,10000.0,1994-06-18,Associates,15.0,2.0,Pisces,Lower-middle Class,06
1170,2000-07-25,Voluntary,1958-08-23,41.0,3000.0,1982-01-16,Associates,18.0,2.0,Virgo,Poor,07
1171,2002-07-25,Voluntary,1960-09-11,41.0,3500.0,1985-03-05,Bachelors,7.0,2.0,Virgo,Poor,07
1172,2002-07-25,Voluntary,1972-01-14,30.0,5000.0,1999-02-06,Bachelors,3.0,2.0,Capricorn,Poor,07
1173,2000-08-25,Voluntary,1975-09-11,24.0,2900.0,1996-01-20,Bachelors,1.0,1.0,Virgo,Poor,08
1174,2006-08-25,Necessary,1976-04-12,30.0,10000.0,2000-05-11,Bachelors,5.0,1.0,Aries,Lower-middle Class,08
1175,2010-08-25,Necessary,1973-06-16,37.0,4000.0,1995-04-04,High School,15.0,3.0,Gemini,Poor,08
1176,2014-08-25,Voluntary,1955-07-20,59.0,2000.0,1979-05-21,Elementary,35.0,1.0,Cancer,Poor,08
1177,2008-09-25,Necessary,1966-08-13,42.0,15000.0,1995-09-18,Bachelors,12.0,1.0,Leo,Upper-middle Class,09
1178,2013-09-25,Necessary,1978-07-04,35.0,10000.0,2009-04-25,Bachelors,4.0,1.0,Cancer,Lower-middle Class,09
1179,2000-10-25,Voluntary,1949-11-11,50.0,7000.0,1981-05-23,Bachelors,19.0,2.0,Scorpio,Poor,10
1180,2002-10-25,Voluntary,1970-07-29,32.0,6000.0,1993-03-04,Bachelors,9.0,1.0,Leo,Poor,10
1181,2002-11-25,Voluntary,1965-03-26,37.0,5000.0,1989-04-05,Associates,13.0,2.0,Aries,Poor,11
1182,2002-11-25,Voluntary,1953-10-28,49.0,5200.0,1984-05-18,Bachelors,18.0,2.0,Scorpio,Poor,11
1183,2010-11-25,Voluntary,1955-02-16,55.0,6000.0,1994-07-18,High School,15.0,1.0,Aquarius,Poor,11
1184,2011-11-25,Necessary,1971-09-28,40.0,7000.0,1997-06-21,High School,14.0,2.0,Libra,Poor,11
1185,2009-01-26,Necessary,1960-06-13,48.0,4800.0,1988-06-07,Bachelors,21.0,4.0,Gemini,Poor,01
1186,2003-02-26,Voluntary,1964-01-19,39.0,11000.0,1996-08-02,Bachelors,6.0,2.0,Capricorn,Lower-middle Class,02
1187,2004-02-26,Voluntary,1970-05-06,33.0,3500.0,1995-06-05,High School,8.0,1.0,Taurus,Poor,02
1188,2001-03-26,Voluntary,1950-10-31,50.0,3000.0,1992-10-10,Bachelors,8.0,1.0,Scorpio,Poor,03
1189,2014-03-26,Necessary,1975-10-24,38.0,5000.0,1993-11-06,High School,5.0,2.0,Scorpio,Poor,03
1190,2002-04-26,Voluntary,1965-02-17,37.0,6000.0,1994-07-22,Bachelors,7.0,2.0,Aquarius,Poor,04
1191,2011-04-26,Necessary,1954-10-25,56.0,15000.0,1998-02-07,Bachelors,13.0,1.0,Scorpio,Upper-middle Class,04
1192,2004-05-26,Voluntary,1975-03-08,29.0,2500.0,1997-11-21,High School,6.0,2.0,Pisces,Poor,05
1193,2004-05-26,Voluntary,1964-08-05,39.0,6500.0,1997-04-25,Bachelors,7.0,1.0,Leo,Poor,05
1194,2008-05-26,Necessary,1979-07-08,28.0,4800.0,2004-06-14,Bachelors,3.0,1.0,Cancer,Poor,05
1195,2011-05-26,Necessary,1969-05-02,42.0,9246.0,2000-11-04,Bachelors,10.0,1.0,Taurus,Poor,05
1196,2003-06-26,Voluntary,1967-06-15,36.0,3000.0,1989-04-08,Associates,13.0,2.0,Gemini,Poor,06
1197,2006-06-26,Necessary,1954-01-19,52.0,10000.0,1976-12-18,Bachelors,29.0,2.0,Capricorn,Lower-middle Class,06
1198,2007-06-26,Necessary,1977-02-02,30.0,15000.0,2004-02-28,Bachelors,2.0,2.0,Aquarius,Upper-middle Class,06
1199,2008-06-26,Necessary,1959-03-28,49.0,6000.0,1981-06-15,Bachelors,27.0,1.0,Aries,Poor,06
1200,2008-06-26,Necessary,1952-07-28,55.0,10000.0,1975-09-27,Bachelors,32.0,2.0,Leo,Lower-middle Class,06
1201,2012-06-26,Voluntary,1957-11-20,54.0,18000.0,1985-02-23,Bachelors,27.0,3.0,Scorpio,Upper-middle Class,06
1202,2000-07-26,Voluntary,1966-09-16,33.0,2000.0,1990-03-06,High School,10.0,2.0,Virgo,Poor,07
1203,2010-07-26,Necessary,1975-05-22,35.0,8000.0,2003-01-31,Associates,7.0,1.0,Gemini,Poor,07
1204,2003-08-26,Voluntary,1975-10-23,27.0,2100.0,2000-10-23,Associates,2.0,2.0,Scorpio,Poor,08
1205,2004-08-26,Voluntary,1970-11-07,33.0,3600.0,1999-12-17,Bachelors,4.0,1.0,Scorpio,Poor,08
1206,2009-08-26,Necessary,1975-02-05,34.0,15000.0,2002-12-14,Bachelors,6.0,1.0,Aquarius,Upper-middle Class,08
1207,2011-08-26,Necessary,1974-12-31,36.0,3000.0,1997-04-21,Elementary,8.0,2.0,Capricorn,Poor,08
1208,2014-08-26,Voluntary,1967-07-12,47.0,7500.0,1992-08-07,Bachelors,22.0,1.0,Cancer,Poor,08
1209,2003-09-26,Voluntary,1973-02-20,30.0,3000.0,2001-01-18,Bachelors,2.0,1.0,Pisces,Poor,09
1210,2006-09-26,Necessary,1969-08-30,37.0,3000.0,1993-02-04,Bachelors,13.0,2.0,Virgo,Poor,09
1211,2006-09-26,Necessary,1973-10-31,32.0,5000.0,1999-10-30,Bachelors,6.0,1.0,Scorpio,Poor,09
1212,2008-09-26,Necessary,1960-12-20,47.0,5000.0,1988-11-18,Bachelors,20.0,2.0,Sagittarius,Poor,09
1213,2008-09-26,Necessary,1974-10-19,33.0,3000.0,1996-04-18,Bachelors,12.0,1.0,Libra,Poor,09
1214,2011-09-26,Necessary,1962-04-15,49.0,7000.0,1981-08-28,Elementary,30.0,1.0,Aries,Poor,09
1215,2007-10-26,Necessary,1964-09-19,43.0,40000.0,1989-02-10,Bachelors,17.0,2.0,Virgo,Wealthy,10
1216,2011-10-26,Necessary,1970-03-16,41.0,3000.0,1997-05-31,Associates,14.0,2.0,Pisces,Poor,10
1217,2011-10-26,Necessary,1974-04-12,37.0,8000.0,1994-07-16,Associates,17.0,2.0,Aries,Poor,10
1218,2003-11-26,Voluntary,1969-11-16,34.0,4000.0,1997-04-25,Bachelors,6.0,1.0,Scorpio,Poor,11
1219,2007-11-26,Necessary,1957-01-10,50.0,6000.0,1983-09-03,High School,23.0,2.0,Capricorn,Poor,11
1220,2007-11-26,Necessary,1970-11-04,37.0,10000.0,1995-03-11,Associates,12.0,2.0,Scorpio,Lower-middle Class,11
1221,2009-11-26,Necessary,1949-11-16,60.0,6000.0,1978-07-29,Bachelors,31.0,3.0,Scorpio,Poor,11
1222,2000-12-26,Voluntary,1959-11-11,41.0,6000.0,1990-12-21,Bachelors,10.0,1.0,Scorpio,Poor,12
1223,2001-12-26,Voluntary,1969-06-15,32.0,4600.0,1992-11-06,High School,9.0,4.0,Gemini,Poor,12
1224,2002-12-26,Voluntary,1972-06-08,30.0,4500.0,1992-05-13,Associates,10.0,3.0,Gemini,Poor,12
1225,2002-12-26,Voluntary,1951-04-05,51.0,12000.0,1979-06-23,Bachelors,23.0,2.0,Aries,Lower-middle Class,12
1226,2007-12-26,Necessary,1959-03-12,48.0,3000.0,1988-07-23,Bachelors,17.0,2.0,Pisces,Poor,12
1227,2013-12-26,Voluntary,1958-06-14,55.0,6000.0,1980-05-13,Elementary,33.0,3.0,Gemini,Poor,12
1228,2009-01-27,Necessary,1954-08-26,54.0,25000.0,1975-12-19,Bachelors,33.0,3.0,Virgo,Wealthy,01
1229,2003-02-27,Voluntary,1961-05-20,41.0,5000.0,1991-08-31,Bachelors,12.0,1.0,Taurus,Poor,02
1230,2003-02-27,Voluntary,1954-09-14,48.0,5000.0,1989-01-14,Bachelors,14.0,2.0,Virgo,Poor,02
1231,2002-03-27,Voluntary,1971-08-09,30.0,3000.0,1996-10-01,Associates,5.0,1.0,Leo,Poor,03
1232,2003-03-27,Voluntary,1960-05-07,42.0,1500.0,1983-05-07,High School,19.0,2.0,Taurus,Poor,03
1233,2007-03-27,Voluntary,1953-10-14,53.0,6000.0,1994-07-18,Elementary,12.0,2.0,Libra,Poor,03
1234,2007-03-27,Necessary,1958-08-26,48.0,4000.0,1978-12-06,Elementary,14.0,2.0,Virgo,Poor,03
1235,2007-03-27,Necessary,1961-10-03,45.0,7000.0,1986-10-07,Associates,19.0,2.0,Libra,Poor,03
1236,2008-03-27,Necessary,1961-11-28,46.0,6000.0,1981-03-07,Associates,26.0,2.0,Sagittarius,Poor,03
1237,2009-03-27,Necessary,1971-04-27,37.0,6000.0,2001-06-16,Bachelors,5.0,1.0,Taurus,Poor,03
1238,2012-03-27,Necessary,1976-02-13,36.0,6000.0,1995-02-13,Bachelors,17.0,3.0,Aquarius,Poor,03
1239,2013-03-27,Necessary,1967-02-23,46.0,10000.0,1996-05-18,Associates,16.0,1.0,Pisces,Lower-middle Class,03
1240,2004-04-27,Voluntary,1966-01-29,38.0,2800.0,1987-11-28,High School,16.0,2.0,Aquarius,Poor,04
1241,2006-04-27,Necessary,1962-02-28,44.0,8000.0,1985-12-02,Associates,20.0,2.0,Pisces,Poor,04
1242,2011-04-27,Necessary,1963-01-26,48.0,8000.0,1987-05-30,Bachelors,18.0,4.0,Aquarius,Poor,04
1243,2011-04-27,Necessary,1974-05-13,36.0,6000.0,2005-12-18,Bachelors,5.0,1.0,Taurus,Poor,04
1244,2004-05-27,Voluntary,1973-03-21,30.0,3800.0,1997-06-20,Elementary,6.0,1.0,Aries,Poor,05
1245,2004-05-27,Voluntary,1967-10-23,36.0,3000.0,1989-07-05,Bachelors,14.0,1.0,Scorpio,Poor,05
1246,2008-05-27,Necessary,1957-05-28,50.0,14000.0,1987-08-08,Bachelors,17.0,2.0,Gemini,Lower-middle Class,05
1247,2010-05-27,Necessary,1978-06-16,31.0,3000.0,1996-11-28,High School,14.0,2.0,Gemini,Poor,05
1248,2000-06-27,Voluntary,1964-12-19,35.0,5000.0,1991-08-15,Bachelors,8.0,2.0,Sagittarius,Poor,06
1249,2003-06-27,Voluntary,1968-10-26,34.0,6000.0,1991-03-29,Associates,12.0,2.0,Scorpio,Poor,06
1250,2008-06-27,Necessary,1957-11-11,50.0,5000.0,1980-06-07,Bachelors,13.0,2.0,Scorpio,Poor,06
1251,2008-06-27,Necessary,1962-03-10,46.0,8000.0,1986-10-04,High School,20.0,1.0,Pisces,Poor,06
1252,2011-06-27,Necessary,1957-12-21,53.0,6000.0,1983-05-07,Bachelors,28.0,3.0,Sagittarius,Poor,06
1253,2014-06-27,Necessary,1971-03-18,43.0,10000.0,1995-09-11,Bachelors,10.0,1.0,Pisces,Lower-middle Class,06
1254,2001-07-27,Voluntary,1965-03-22,36.0,2600.0,1986-07-19,High School,14.0,1.0,Aries,Poor,07
1255,2012-07-27,Necessary,1972-10-16,39.0,7000.0,1996-09-11,Associates,15.0,1.0,Libra,Poor,07
1256,2001-08-27,Voluntary,1951-04-12,50.0,1000.0,1982-06-19,Associates,19.0,2.0,Aries,Poor,08
1257,2003-08-27,Voluntary,1982-01-11,21.0,4000.0,1998-07-09,Associates,5.0,1.0,Capricorn,Poor,08
1258,2004-08-27,Voluntary,1966-08-24,38.0,6000.0,1997-09-25,Bachelors,7.0,1.0,Virgo,Poor,08
1259,2008-08-27,Necessary,1963-07-14,45.0,5000.0,1998-10-07,Associates,9.0,1.0,Cancer,Poor,08
1260,2010-08-27,Necessary,1974-05-18,36.0,7000.0,1996-10-18,Bachelors,13.0,1.0,Taurus,Poor,08
1261,2013-08-27,Necessary,1969-06-21,44.0,20000.0,2006-02-11,Bachelors,7.0,2.0,Cancer,Wealthy,08
1262,2007-09-27,Necessary,1970-07-02,37.0,7000.0,1989-06-10,Associates,18.0,1.0,Cancer,Poor,09
1263,2010-09-27,Necessary,1974-07-13,36.0,5000.0,2000-08-09,Bachelors,9.0,2.0,Cancer,Poor,09
1264,2011-09-27,Necessary,1973-07-02,38.0,4000.0,2001-06-25,Elementary,9.0,1.0,Cancer,Poor,09
1265,2011-09-27,Voluntary,1968-02-10,43.0,2500.0,1990-10-09,Elementary,20.0,1.0,Aquarius,Poor,09
1266,2008-10-27,Necessary,1985-11-27,22.0,4000.0,2006-02-06,Elementary,2.0,1.0,Sagittarius,Poor,10
1267,2008-10-27,Necessary,1959-06-09,49.0,10000.0,1980-09-06,Bachelors,28.0,2.0,Gemini,Lower-middle Class,10
1268,2001-11-27,Voluntary,1963-03-31,38.0,3500.0,1985-03-01,Bachelors,15.0,2.0,Aries,Poor,11
1269,2002-11-27,Voluntary,1964-02-18,38.0,5000.0,1993-12-23,Associates,8.0,2.0,Aquarius,Poor,11
1270,2006-11-27,Necessary,1957-11-30,48.0,2000.0,1981-05-20,Elementary,13.0,2.0,Sagittarius,Poor,11
1271,2011-12-27,Necessary,1976-05-30,35.0,5000.0,2002-08-15,Bachelors,11.0,2.0,Gemini,Poor,12
1272,2011-12-27,Necessary,1962-11-25,49.0,4000.0,1985-03-02,Associates,25.0,2.0,Sagittarius,Poor,12
1273,2013-12-27,Necessary,1973-01-07,40.0,30000.0,2007-10-05,Bachelors,6.0,1.0,Capricorn,Wealthy,12
1274,2003-01-28,Voluntary,1968-05-29,34.0,2000.0,1988-09-10,Associates,14.0,2.0,Gemini,Poor,01
1275,2003-01-28,Voluntary,1952-05-24,50.0,4000.0,1977-01-07,Associates,25.0,2.0,Gemini,Poor,01
1276,2004-01-28,Voluntary,1950-02-21,53.0,4000.0,1974-12-23,High School,29.0,2.0,Pisces,Poor,01
1277,2005-01-28,Necessary,1976-07-06,28.0,1200.0,1999-07-30,Elementary,5.0,1.0,Cancer,Poor,01
1278,2008-01-28,Necessary,1978-01-12,30.0,9000.0,2000-12-01,Bachelors,5.0,2.0,Capricorn,Poor,01
1279,2009-01-28,Necessary,1967-04-05,41.0,5000.0,1997-07-21,Bachelors,11.0,2.0,Aries,Poor,01
1280,2013-01-28,Necessary,1974-03-31,38.0,7500.0,1996-09-18,Bachelors,16.0,2.0,Aries,Poor,01
1281,2013-02-28,Necessary,1968-10-17,44.0,2000.0,1990-10-26,Associates,18.0,2.0,Libra,Poor,02
1282,2003-03-28,Voluntary,1949-05-20,53.0,5000.0,1975-07-19,Bachelors,27.0,3.0,Taurus,Poor,03
1283,2006-03-28,Necessary,1973-02-14,33.0,1500.0,2001-08-31,Associates,4.0,1.0,Aquarius,Poor,03
1284,2007-03-28,Voluntary,1955-12-06,51.0,21000.0,1983-09-03,Bachelors,24.0,2.0,Sagittarius,Wealthy,03
1285,2008-03-28,Necessary,1972-02-20,36.0,3000.0,2003-02-13,Associates,5.0,1.0,Pisces,Poor,03
1286,2008-03-28,Necessary,1978-09-07,29.0,3800.0,1999-09-03,Bachelors,7.0,1.0,Virgo,Poor,03
1287,2011-03-28,Necessary,1964-12-11,46.0,6000.0,2000-05-06,Bachelors,10.0,1.0,Sagittarius,Poor,03
1288,2004-04-28,Voluntary,1973-11-24,30.0,3000.0,1994-08-11,Associates,9.0,1.0,Sagittarius,Poor,04
1289,2004-04-28,Voluntary,1955-09-14,48.0,1200.0,1978-03-13,Elementary,25.0,3.0,Virgo,Poor,04
1290,2006-04-28,Necessary,1953-04-22,53.0,3000.0,1973-03-17,Elementary,32.0,3.0,Taurus,Poor,04
1291,2008-04-28,Necessary,1954-12-05,53.0,20000.0,1986-07-19,Bachelors,22.0,2.0,Sagittarius,Wealthy,04
1292,2010-04-28,Necessary,1959-10-11,50.0,8000.0,1991-10-11,Elementary,18.0,2.0,Libra,Poor,04
1293,2011-04-28,Necessary,1979-08-08,31.0,5000.0,2005-03-22,Associates,4.0,1.0,Leo,Poor,04
1294,2014-04-28,Voluntary,1955-09-19,58.0,6800.0,1980-12-19,Bachelors,33.0,2.0,Virgo,Poor,04
1295,2001-05-28,Necessary,1951-01-30,50.0,2800.0,1973-08-24,Associates,27.0,2.0,Aquarius,Poor,05
1296,2002-05-28,Voluntary,1958-01-06,44.0,3500.0,1985-01-19,Bachelors,17.0,3.0,Capricorn,Poor,05
1297,2003-05-28,Voluntary,1950-10-10,52.0,25000.0,1979-11-10,Bachelors,23.0,2.0,Libra,Wealthy,05
1298,2004-05-28,Voluntary,1978-12-22,25.0,8000.0,1996-04-11,High School,8.0,2.0,Capricorn,Poor,05
1299,2001-06-28,Necessary,1959-02-12,42.0,5000.0,1978-08-26,Bachelors,22.0,3.0,Aquarius,Poor,06
1300,2001-06-28,Voluntary,1977-11-18,23.0,4000.0,1997-02-10,Associates,4.0,1.0,Scorpio,Poor,06
1301,2002-06-28,Voluntary,1962-03-17,40.0,3000.0,1986-03-20,Associates,16.0,2.0,Pisces,Poor,06
1302,2011-06-28,Necessary,1962-08-12,48.0,3000.0,1986-12-06,High School,24.0,2.0,Leo,Poor,06
1303,2008-07-28,Necessary,1974-03-13,34.0,15000.0,1999-04-10,Bachelors,8.0,2.0,Pisces,Upper-middle Class,07
1304,2000-08-28,Voluntary,1977-01-10,23.0,1200.0,1996-01-10,Associates,4.0,1.0,Capricorn,Poor,08
1305,2002-08-28,Voluntary,1977-02-13,25.0,2200.0,1995-07-21,Bachelors,7.0,1.0,Aquarius,Poor,08
1306,2008-08-28,Necessary,1974-01-07,34.0,6500.0,2003-12-11,Bachelors,4.0,1.0,Capricorn,Poor,08
1307,2001-09-28,Voluntary,1956-11-12,44.0,2500.0,1982-05-04,High School,19.0,2.0,Scorpio,Poor,09
1308,2004-09-28,Voluntary,1963-03-12,41.0,12000.0,1985-09-28,Bachelors,18.0,2.0,Pisces,Lower-middle Class,09
1309,2009-09-28,Necessary,1964-12-27,44.0,12000.0,1986-11-06,Bachelors,23.0,2.0,Capricorn,Lower-middle Class,09
1310,2011-09-28,Necessary,1978-07-01,33.0,9000.0,2000-06-30,Bachelors,11.0,2.0,Cancer,Poor,09
1311,2009-10-28,Necessary,1973-10-01,36.0,3800.0,1992-10-10,Bachelors,17.0,3.0,Libra,Poor,10
1312,2009-10-28,Necessary,1985-07-05,24.0,3000.0,2008-02-11,Associates,1.0,1.0,Cancer,Poor,10
1313,2009-10-28,Necessary,1984-02-16,25.0,3600.0,2003-02-04,High School,3.0,1.0,Aquarius,Poor,10
1314,2003-11-28,Voluntary,1957-11-27,45.0,8700.0,1981-07-31,High School,22.0,1.0,Sagittarius,Poor,11
1315,2008-11-28,Necessary,1978-05-09,30.0,4000.0,1998-11-06,Associates,7.0,1.0,Taurus,Poor,11
1316,2008-11-28,Necessary,1965-09-16,43.0,10000.0,1995-02-25,Bachelors,13.0,1.0,Virgo,Lower-middle Class,11
1317,2011-11-28,Necessary,1973-07-01,38.0,12000.0,1990-04-06,High School,21.0,2.0,Cancer,Lower-middle Class,11
1318,2013-11-28,Necessary,1980-08-16,33.0,12000.0,2007-03-03,Bachelors,6.0,1.0,Leo,Lower-middle Class,11
1319,2002-01-29,Voluntary,1972-10-25,29.0,900.0,1993-08-02,Bachelors,8.0,1.0,Scorpio,Poor,01
1320,2004-01-29,Voluntary,1961-04-21,42.0,8000.0,1984-11-10,Bachelors,9.0,2.0,Taurus,Poor,01
1321,2009-01-29,Necessary,1976-07-20,32.0,14890.0,2007-12-14,Associates,1.0,1.0,Cancer,Lower-middle Class,01
